epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,train_vicreg_loss,val_loss,val_vicreg_loss
,6.70892762810354e-05,6.70892762810354e-05,2499,,,,
2,,,2499,5.192636489868164,5.192636489868164,,
,6.620883958443388e-05,6.620883958443388e-05,2549,,,,
,6.620883958443388e-05,6.620883958443388e-05,2549,,,,
2,,,2549,5.190427780151367,5.190427780151367,,
,6.532840288783236e-05,6.532840288783236e-05,2599,,,,
,6.532840288783236e-05,6.532840288783236e-05,2599,,,,
2,,,2599,5.158495903015137,5.158495903015137,,
,6.444796619123085e-05,6.444796619123085e-05,2649,,,,
,6.444796619123085e-05,6.444796619123085e-05,2649,,,,
2,,,2649,5.1445746421813965,5.1445746421813965,,
,6.356752949462935e-05,6.356752949462935e-05,2699,,,,
,6.356752949462935e-05,6.356752949462935e-05,2699,,,,
2,,,2699,5.145212173461914,5.145212173461914,,
,6.268709279802783e-05,6.268709279802783e-05,2749,,,,
,6.268709279802783e-05,6.268709279802783e-05,2749,,,,
2,,,2749,5.143476486206055,5.143476486206055,,
,6.18066561014263e-05,6.18066561014263e-05,2799,,,,
,6.18066561014263e-05,6.18066561014263e-05,2799,,,,
2,,,2799,5.143260955810547,5.143260955810547,,
,6.092621940482479e-05,6.092621940482479e-05,2849,,,,
,6.092621940482479e-05,6.092621940482479e-05,2849,,,,
2,,,2849,5.143026351928711,5.143026351928711,,
,6.0045782708223286e-05,6.0045782708223286e-05,2899,,,,
,6.0045782708223286e-05,6.0045782708223286e-05,2899,,,,
2,,,2899,5.142726421356201,5.142726421356201,,
,5.9165346011621766e-05,5.9165346011621766e-05,2949,,,,
,5.9165346011621766e-05,5.9165346011621766e-05,2949,,,,
2,,,2949,5.143360137939453,5.143360137939453,,
,5.828490931502025e-05,5.828490931502025e-05,2999,,,,
,5.828490931502025e-05,5.828490931502025e-05,2999,,,,
2,,,2999,5.142283916473389,5.142283916473389,,
,5.7404472618418734e-05,5.7404472618418734e-05,3049,,,,
,5.7404472618418734e-05,5.7404472618418734e-05,3049,,,,
2,,,3049,5.142027854919434,5.142027854919434,,
,5.652403592181722e-05,5.652403592181722e-05,3099,,,,
,5.652403592181722e-05,5.652403592181722e-05,3099,,,,
2,,,3099,5.1422553062438965,5.1422553062438965,,
,5.5643599225215714e-05,5.5643599225215714e-05,3149,,,,
,5.5643599225215714e-05,5.5643599225215714e-05,3149,,,,
2,,,3149,5.141561031341553,5.141561031341553,,
2,,,3155,,,5.138571739196777,5.138571739196777
